SalesPersonID,ProductID,Quantity,TotalSalesValue,SalesValuePerItem,tot_Sal_Val_to_Avg_Tot_Sal_Val_for_grp_salesP,Suspicious
C22136,PR6259,5655.0,17620.0,3.1158267020335986,2.4158704314666437,indeterminate
C22136,PR6259,3086.0,9950.0,3.224238496435515,1.3642401131153863,indeterminate
C22136,PR6259,747.0,3790.0,5.073627844712182,0.5196452290158105,indeterminate
C22136,PR6259,794.0,4195.0,5.283375314861461,0.5751746004541755,indeterminate
C22136,PR6259,3005.0,9760.0,3.2479201331114806,1.3381892968850422,indeterminate
C22136,PR6282,101.0,1210.0,11.98019801980198,0.16590256651955954,No
C21300,PR6353,148.0,3955.0,26.722972972972972,1.2170122353285955,indeterminate
C21300,PR6353,211.0,5450.0,25.829383886255926,1.6770459374313138,indeterminate
C21300,PR6249,116.0,1085.0,9.35344827586207,0.3338706132317386,indeterminate
C21300,PR6353,150.0,2975.0,19.833333333333332,0.915451681441864,indeterminate
C21300,PR6251,103.0,1315.0,12.766990291262136,0.4046450289398491,indeterminate
C21300,PR6381,125.0,4290.0,34.32,1.320096710381713,indeterminate
C21300,PR6365,113.0,1365.0,12.079646017699115,0.4200307714850905,indeterminate
C21300,PR6353,152.0,3630.0,23.88157894736842,1.1170049087845264,indeterminate
C21300,PR6353,111.0,1560.0,14.054054054054054,0.480035167411532,indeterminate
C21300,PR6353,120.0,2315.0,19.291666666666668,0.7123598798446773,indeterminate
C21300,PR6249,101.0,1040.0,10.297029702970297,0.32002344494102136,No
C21300,PR6353,103.0,1750.0,16.990291262135923,0.5385009890834493,indeterminate
C21300,PR6353,106.0,1310.0,12.358490566037736,0.40310645468532497,No
C21300,PR6353,122.0,2060.0,16.885245901639344,0.6338925928639461,indeterminate
C21300,PR6353,170.0,7945.0,46.73529411764706,2.44479449043886,indeterminate
C21300,PR6353,112.0,3425.0,30.580357142857142,1.0539233643490367,indeterminate
C21300,PR6365,151.0,2405.0,15.927152317880795,0.7400542164261118,indeterminate
C21300,PR6353,352.0,12340.0,35.05681818181818,3.79720126016558,indeterminate
C21300,PR6251,102.0,1090.0,10.686274509803921,0.33540918748626275,indeterminate
C21300,PR6353,114.0,1820.0,15.964912280701755,0.5600410286467873,indeterminate
C21300,PR6353,400.0,5975.0,14.9375,1.8385962341563487,indeterminate
C21300,PR6353,118.0,1985.0,16.822033898305083,0.610813979046084,indeterminate
C21300,PR6249,100.0,1005.0,10.05,0.30925342515935234,No
C21300,PR6353,195.0,8750.0,44.87179487179487,2.6925049454172467,indeterminate
C21300,PR6353,217.0,8530.0,39.30875576036866,2.624807678218185,indeterminate
C21300,PR6253,101.0,1150.0,11.386138613861386,0.3538720785405524,indeterminate
C21300,PR6353,130.0,2210.0,17.0,0.6800498204996703,indeterminate
C21300,PR6365,127.0,1850.0,14.566929133858268,0.5692724741739322,indeterminate
C21300,PR6353,113.0,1860.0,16.460176991150444,0.5723496226829805,indeterminate
C21300,PR6353,108.0,1580.0,14.62962962962963,0.48618946442962857,indeterminate
C21300,PR6353,115.0,1835.0,15.956521739130435,0.5646567514103598,indeterminate
C21300,PR6253,100.0,1030.0,10.3,0.31694629643197303,indeterminate
C21300,PR6251,103.0,1305.0,12.669902912621358,0.4015678804308008,indeterminate
C21300,PR6249,102.0,1140.0,11.176470588235293,0.35079493003150414,indeterminate
C21300,PR6353,127.0,2020.0,15.905511811023622,0.621583998827753,indeterminate
C21300,PR6353,426.0,12490.0,29.31924882629108,3.8433584878013045,indeterminate
C21300,PR6378,113.0,2785.0,24.646017699115045,0.8569858597699466,indeterminate
C21300,PR6353,205.0,5385.0,26.26829268292683,1.6570444721225,indeterminate
C21300,PR6353,130.0,2125.0,16.346153846153847,0.6538940581727599,indeterminate
C21300,PR6279,101.0,1070.0,10.594059405940595,0.3292548904681662,indeterminate
C21300,PR6353,103.0,1625.0,15.776699029126213,0.5000366327203458,indeterminate
C21300,PR6353,187.0,5660.0,30.267379679144383,1.7416660561213277,indeterminate
C22045,PR6393,227.0,3100.0,13.656387665198238,1.5606128834851685,indeterminate
C22045,PR6615,275.0,2005.0,7.290909090909091,1.009364139157343,indeterminate
C22045,PR6594,411.0,1710.0,4.160583941605839,0.8608542034708511,indeterminate
C22045,PR6472,106.0,1025.0,9.669811320754716,0.516009098571709,indeterminate
C22045,PR6616,100.0,1010.0,10.1,0.508457745909684,indeterminate
C22045,PR6615,106.0,1040.0,9.81132075471698,0.523560451233734,indeterminate
C22045,PR6594,364.0,1910.0,5.247252747252747,0.9615389056311845,indeterminate
C22045,PR6529,105.0,1035.0,9.857142857142858,0.5210433336797257,indeterminate
C22045,PR6181,103.0,1020.0,9.902912621359222,0.5134919810177007,indeterminate
C22045,PR6506,110.0,1020.0,9.272727272727273,0.5134919810177007,indeterminate
C22045,PR6156,111.0,1220.0,10.99099099099099,0.6141766831780341,indeterminate
C22045,PR6609,193.0,1225.0,6.347150259067358,0.6166938007320424,indeterminate
C22045,PR6173,100.0,1030.0,10.3,0.5185262161257173,indeterminate
C22045,PR6170,102.0,1030.0,10.098039215686274,0.5185262161257173,indeterminate
C22045,PR6615,253.0,1845.0,7.292490118577075,0.9288163774290761,indeterminate
C22045,PR6585,105.0,1020.0,9.714285714285714,0.5134919810177007,indeterminate
C22045,PR6404,105.0,1230.0,11.714285714285714,0.6192109182860508,indeterminate
C22045,PR6156,102.0,1055.0,10.343137254901961,0.531111803895759,indeterminate
C22045,PR6461,257.0,1035.0,4.027237354085603,0.5210433336797257,indeterminate
C22045,PR6372,102.0,1025.0,10.049019607843137,0.516009098571709,indeterminate
C22045,PR6388,123.0,1760.0,14.308943089430894,0.8860253790109344,indeterminate
C22045,PR6385,101.0,1040.0,10.297029702970297,0.523560451233734,indeterminate
C22045,PR6584,497.0,3675.0,7.394366197183099,1.8500814021961272,indeterminate
C22045,PR6493,103.0,1010.0,9.805825242718447,0.508457745909684,indeterminate
C22045,PR6561,186.0,1400.0,7.526881720430108,0.7047929151223342,indeterminate
C22045,PR6392,136.0,1575.0,11.580882352941176,0.7928920295126259,indeterminate
C22045,PR6372,102.0,1035.0,10.147058823529411,0.5210433336797257,indeterminate
C22045,PR6586,643.0,3835.0,5.964230171073095,1.930629163924394,indeterminate
C22045,PR6589,15700.0,36270.0,2.3101910828025476,18.259170736776472,indeterminate
C22045,PR6597,111.0,1150.0,10.36036036036036,0.5789370374219174,indeterminate
C22045,PR6589,1358.0,4710.0,3.468335787923417,2.3711247358758527,indeterminate
C22045,PR6392,100.0,1015.0,10.15,0.5109748634636923,indeterminate
C22045,PR6461,163.0,1045.0,6.411042944785276,0.5260775687877423,indeterminate
C22045,PR6519,101.0,1030.0,10.198019801980198,0.5185262161257173,indeterminate
C22045,PR6527,105.0,1045.0,9.952380952380953,0.5260775687877423,indeterminate
C22045,PR6622,103.0,1015.0,9.854368932038835,0.5109748634636923,indeterminate
C22045,PR6529,116.0,1100.0,9.482758620689655,0.553765861881834,indeterminate
C22045,PR6385,103.0,1130.0,10.970873786407767,0.568868567205884,indeterminate
C22045,PR6563,102.0,1045.0,10.245098039215685,0.5260775687877423,indeterminate
C22045,PR6615,121.0,1210.0,10.0,0.6091424480700174,indeterminate
C22045,PR6561,103.0,1015.0,9.854368932038835,0.5109748634636923,indeterminate
C22045,PR6232,101.0,1005.0,9.950495049504951,0.5059406283556757,indeterminate
C22045,PR6239,111.0,1130.0,10.18018018018018,0.568868567205884,indeterminate
C22045,PR6584,763.0,5635.0,7.385321100917431,2.8367914833673953,indeterminate
C22045,PR6561,118.0,1080.0,9.152542372881356,0.5436973916658007,indeterminate
C22045,PR6375,126.0,1380.0,10.952380952380953,0.6947244449063008,indeterminate
C22045,PR6527,107.0,1090.0,10.186915887850468,0.5487316267738174,indeterminate
C22045,PR6461,380.0,1200.0,3.1578947368421053,0.6041082129620007,indeterminate
C22045,PR6561,145.0,1230.0,8.482758620689655,0.6192109182860508,indeterminate
C22045,PR6534,113.0,1045.0,9.247787610619469,0.5260775687877423,No
C22045,PR6552,762.0,3055.0,4.009186351706036,1.5379588254990935,indeterminate
C22045,PR6587,111.0,1165.0,10.495495495495495,0.5864883900839424,indeterminate
C22045,PR6534,105.0,1015.0,9.666666666666666,0.5109748634636923,No
C22045,PR6322,81.0,1005.0,12.407407407407407,0.5059406283556757,indeterminate
C22045,PR6562,105.0,1055.0,10.047619047619047,0.531111803895759,indeterminate
C22045,PR6232,107.0,1030.0,9.626168224299066,0.5185262161257173,indeterminate
C22045,PR6584,127.0,1210.0,9.527559055118111,0.6091424480700174,indeterminate
C22045,PR6206,106.0,1085.0,10.235849056603774,0.546214509219809,indeterminate
C22045,PR6526,180.0,1485.0,8.25,0.7475839135404759,indeterminate
C22045,PR6371,100.0,1065.0,10.65,0.5361460390037757,indeterminate
C22045,PR6590,2073.0,8745.0,4.218523878437048,4.40243860196058,No
C22045,PR6611,183.0,1350.0,7.377049180327869,0.6796217395822508,indeterminate
C22045,PR6586,755.0,3795.0,5.026490066225166,1.9104922234923274,indeterminate
C22045,PR6248,1665.0,8770.0,5.267267267267267,4.415024189730622,indeterminate
C22045,PR6375,105.0,1055.0,10.047619047619047,0.531111803895759,indeterminate
C22045,PR6248,318.0,2020.0,6.352201257861635,1.016915491819368,indeterminate
C22045,PR6393,210.0,2780.0,13.238095238095237,1.399517360028635,indeterminate
C22045,PR6170,100.0,1010.0,10.1,0.508457745909684,indeterminate
C22045,PR6609,100.0,1015.0,10.15,0.5109748634636923,indeterminate
C22045,PR6582,103.0,1020.0,9.902912621359222,0.5134919810177007,indeterminate
C22045,PR6527,121.0,1150.0,9.50413223140496,0.5789370374219174,indeterminate
C22045,PR6472,103.0,1015.0,9.854368932038835,0.5109748634636923,indeterminate
C22045,PR6472,123.0,1110.0,9.024390243902438,0.5588000969898507,indeterminate
C22045,PR6506,150.0,1100.0,7.333333333333333,0.553765861881834,indeterminate
C22045,PR6570,118.0,1100.0,9.322033898305085,0.553765861881834,indeterminate
C22045,PR6590,885.0,3865.0,4.367231638418079,1.945731869248444,indeterminate
C22045,PR6181,105.0,1035.0,9.857142857142858,0.5210433336797257,indeterminate
C22045,PR6527,123.0,1265.0,10.284552845528456,0.6368307411641091,indeterminate
C22045,PR6583,147.0,1405.0,9.5578231292517,0.7073100326763425,indeterminate
C22045,PR6388,102.0,1045.0,10.245098039215685,0.5260775687877423,indeterminate
C22045,PR6585,140.0,1225.0,8.75,0.6166938007320424,indeterminate
C22045,PR6622,110.0,1050.0,9.545454545454545,0.5285946863417507,indeterminate
C22045,PR6562,107.0,1080.0,10.093457943925234,0.5436973916658007,indeterminate
C22045,PR6383,100.0,1035.0,10.35,0.5210433336797257,indeterminate
C22045,PR6622,117.0,1065.0,9.102564102564102,0.5361460390037757,indeterminate
C22045,PR6612,101.0,1025.0,10.148514851485148,0.516009098571709,indeterminate
C22045,PR6206,110.0,1135.0,10.318181818181818,0.5713856847598924,indeterminate
C22045,PR6629,102.0,1040.0,10.196078431372548,0.523560451233734,indeterminate
C22045,PR6612,103.0,1035.0,10.048543689320388,0.5210433336797257,indeterminate
C22045,PR6391,113.0,1185.0,10.486725663716815,0.5965568602999757,indeterminate
C22045,PR6385,137.0,2240.0,16.35036496350365,1.1276686641957347,indeterminate
C22045,PR6627,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6570,370.0,2795.0,7.554054054054054,1.40706871269066,indeterminate
C22045,PR6627,101.0,1015.0,10.049504950495049,0.5109748634636923,indeterminate
C22045,PR6594,133.0,1185.0,8.909774436090226,0.5965568602999757,indeterminate
C22045,PR6472,124.0,1085.0,8.75,0.546214509219809,indeterminate
C22045,PR6325,101.0,1025.0,10.148514851485148,0.516009098571709,indeterminate
C22045,PR6615,110.0,1070.0,9.727272727272727,0.538663156557784,indeterminate
C22045,PR6609,344.0,1875.0,5.450581395348837,0.9439190827531262,indeterminate
C22045,PR6322,100.0,1010.0,10.1,0.508457745909684,indeterminate
C22045,PR6590,3127.0,12390.0,3.9622641509433962,6.237417298832658,No
C22045,PR6490,101.0,1005.0,9.950495049504951,0.5059406283556757,indeterminate
C22045,PR6597,86.0,1005.0,11.686046511627907,0.5059406283556757,indeterminate
C22045,PR6385,128.0,1980.0,15.46875,0.9967785513873012,indeterminate
C22045,PR6585,103.0,1035.0,10.048543689320388,0.5210433336797257,indeterminate
C22045,PR6461,108.0,1005.0,9.305555555555555,0.5059406283556757,indeterminate
C22045,PR6325,101.0,1015.0,10.049504950495049,0.5109748634636923,indeterminate
C22045,PR6156,101.0,1010.0,10.0,0.508457745909684,indeterminate
C22045,PR6611,160.0,1280.0,8.0,0.6443820938261341,indeterminate
C22045,PR6570,363.0,2550.0,7.024793388429752,1.2837299525442516,indeterminate
C22045,PR6474,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6583,103.0,1015.0,9.854368932038835,0.5109748634636923,indeterminate
C22045,PR6253,117.0,1405.0,12.008547008547009,0.7073100326763425,indeterminate
C22045,PR6493,124.0,1090.0,8.790322580645162,0.5487316267738174,indeterminate
C22045,PR6391,148.0,1525.0,10.304054054054054,0.7677208539725426,indeterminate
C22045,PR6586,566.0,2650.0,4.681978798586573,1.3340723036244182,indeterminate
C22045,PR6586,192.0,2080.0,10.833333333333334,1.047120902467468,indeterminate
C22045,PR6595,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6590,7529.0,22055.0,2.9293398857750033,11.103005530730771,No
C22045,PR6211,100.0,1025.0,10.25,0.516009098571709,indeterminate
C22045,PR6596,85.0,1005.0,11.823529411764707,0.5059406283556757,indeterminate
C22045,PR6558,101.0,1030.0,10.198019801980198,0.5185262161257173,indeterminate
C22045,PR6474,103.0,1020.0,9.902912621359222,0.5134919810177007,indeterminate
C22045,PR6529,102.0,1015.0,9.950980392156863,0.5109748634636923,indeterminate
C22045,PR6602,101.0,1020.0,10.099009900990099,0.5134919810177007,indeterminate
C22045,PR6590,938.0,5030.0,5.362473347547974,2.5322202593323864,indeterminate
C22045,PR6493,101.0,1005.0,9.950495049504951,0.5059406283556757,indeterminate
C22045,PR6533,101.0,1015.0,10.049504950495049,0.5109748634636923,indeterminate
C22045,PR6589,108.0,1030.0,9.537037037037036,0.5185262161257173,indeterminate
C22045,PR6597,106.0,1105.0,10.424528301886792,0.5562829794358424,indeterminate
C22045,PR6529,101.0,1020.0,10.099009900990099,0.5134919810177007,indeterminate
C22045,PR6156,103.0,1060.0,10.29126213592233,0.5336289214497673,indeterminate
C22045,PR6391,102.0,1040.0,10.196078431372548,0.523560451233734,indeterminate
C22045,PR6611,122.0,1095.0,8.975409836065573,0.5512487443278257,indeterminate
C22045,PR6519,109.0,1150.0,10.55045871559633,0.5789370374219174,indeterminate
C22045,PR6570,244.0,1935.0,7.930327868852459,0.9741244934012262,indeterminate
C22045,PR6211,100.0,1035.0,10.35,0.5210433336797257,indeterminate
C22045,PR6597,105.0,1080.0,10.285714285714286,0.5436973916658007,indeterminate
C22045,PR6519,101.0,1020.0,10.099009900990099,0.5134919810177007,indeterminate
C22045,PR6181,106.0,1040.0,9.81132075471698,0.523560451233734,indeterminate
C22045,PR6589,13453.0,29680.0,2.206199360737382,14.941609800593485,indeterminate
C22045,PR6325,105.0,1080.0,10.285714285714286,0.5436973916658007,indeterminate
C22045,PR6325,106.0,1130.0,10.660377358490566,0.568868567205884,indeterminate
C22045,PR6252,113.0,1155.0,10.221238938053098,0.5814541549759257,indeterminate
C22045,PR6552,105.0,1015.0,9.666666666666666,0.5109748634636923,No
C22045,PR6570,297.0,2465.0,8.2996632996633,1.2409389541261098,indeterminate
C22045,PR6594,126.0,1120.0,8.88888888888889,0.5638343320978674,indeterminate
C22045,PR6388,167.0,2375.0,14.221556886227544,1.1956308381539598,indeterminate
C22045,PR6375,112.0,1130.0,10.089285714285714,0.568868567205884,indeterminate
C22045,PR6590,1002.0,4100.0,4.091816367265469,2.064036394286836,indeterminate
C22045,PR6548,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6533,190.0,2005.0,10.552631578947368,1.009364139157343,indeterminate
C22045,PR6211,102.0,1010.0,9.901960784313726,0.508457745909684,indeterminate
C22045,PR6156,112.0,1240.0,11.071428571428571,0.6242451533940674,indeterminate
C22045,PR6582,172.0,2315.0,13.459302325581396,1.1654254275058598,indeterminate
C22045,PR6583,105.0,1040.0,9.904761904761905,0.523560451233734,indeterminate
C22045,PR6589,1983.0,5000.0,2.5214321734745337,2.5171175540083364,indeterminate
C22045,PR6558,100.0,1010.0,10.1,0.508457745909684,indeterminate
C22045,PR6583,112.0,1105.0,9.866071428571429,0.5562829794358424,indeterminate
C22045,PR6563,104.0,1070.0,10.288461538461538,0.538663156557784,indeterminate
C22045,PR6561,169.0,1350.0,7.988165680473373,0.6796217395822508,indeterminate
C22045,PR6393,368.0,5530.0,15.027173913043478,2.78393201473322,indeterminate
C22045,PR6227,101.0,1010.0,10.0,0.508457745909684,indeterminate
C22045,PR6253,119.0,1340.0,11.260504201680673,0.6745875044742341,indeterminate
C22045,PR6608,103.0,1050.0,10.194174757281553,0.5285946863417507,indeterminate
C22045,PR6562,101.0,1020.0,10.099009900990099,0.5134919810177007,indeterminate
C22045,PR6393,195.0,2180.0,11.179487179487179,1.0974632535476347,indeterminate
C22045,PR6391,134.0,1415.0,10.559701492537313,0.7123442677843592,indeterminate
C22045,PR6392,117.0,1250.0,10.683760683760683,0.6292793885020841,indeterminate
C22045,PR6578,227.0,1370.0,6.035242290748899,0.6896902097982842,indeterminate
C22045,PR6570,160.0,1380.0,8.625,0.6947244449063008,indeterminate
C22045,PR6608,108.0,1100.0,10.185185185185185,0.553765861881834,indeterminate
C22045,PR6393,108.0,1135.0,10.50925925925926,0.5713856847598924,indeterminate
C22045,PR6391,111.0,1165.0,10.495495495495495,0.5864883900839424,indeterminate
C22045,PR6506,233.0,1300.0,5.579399141630901,0.6544505640421675,indeterminate
C22045,PR6253,145.0,2025.0,13.96551724137931,1.0194326093733763,indeterminate
C22045,PR6173,100.0,1010.0,10.1,0.508457745909684,indeterminate
C22045,PR6474,110.0,1095.0,9.954545454545455,0.5512487443278257,indeterminate
C22045,PR6584,114.0,1070.0,9.385964912280702,0.538663156557784,indeterminate
C22045,PR6590,438.0,2000.0,4.566210045662101,1.0068470216033345,indeterminate
C22045,PR6611,165.0,1270.0,7.696969696969697,0.6393478587181174,indeterminate
C22045,PR6388,198.0,3355.0,16.944444444444443,1.6889858787395937,indeterminate
C22045,PR6615,226.0,1895.0,8.38495575221239,0.9539875529691595,indeterminate
C22045,PR6529,115.0,1160.0,10.08695652173913,0.5839712725299341,indeterminate
C22045,PR6534,101.0,1005.0,9.950495049504951,0.5059406283556757,No
C22045,PR6626,101.0,1015.0,10.049504950495049,0.5109748634636923,indeterminate
C22045,PR6597,100.0,1015.0,10.15,0.5109748634636923,indeterminate
C22045,PR6584,143.0,1340.0,9.37062937062937,0.6745875044742341,indeterminate
C22045,PR6608,102.0,1025.0,10.049019607843137,0.516009098571709,indeterminate
C22045,PR6156,101.0,1025.0,10.148514851485148,0.516009098571709,indeterminate
C22045,PR6238,115.0,1035.0,9.0,0.5210433336797257,indeterminate
C22045,PR6167,103.0,1020.0,9.902912621359222,0.5134919810177007,indeterminate
C22045,PR6609,4652.0,8535.0,1.8346947549441102,4.2967196646922305,indeterminate
C22045,PR6582,102.0,1040.0,10.196078431372548,0.523560451233734,indeterminate
C22045,PR6609,130.0,1130.0,8.692307692307692,0.568868567205884,indeterminate
C22045,PR6616,101.0,1015.0,10.049504950495049,0.5109748634636923,indeterminate
C22045,PR6593,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6519,110.0,1180.0,10.727272727272727,0.5940397427459674,indeterminate
C22045,PR6587,171.0,1955.0,11.432748538011696,0.9841929636172595,indeterminate
C22045,PR6331,117.0,1110.0,9.487179487179487,0.5588000969898507,indeterminate
C22045,PR6167,102.0,1040.0,10.196078431372548,0.523560451233734,indeterminate
C22045,PR6526,313.0,2245.0,7.172523961661342,1.130185781749743,indeterminate
C22045,PR6595,101.0,1030.0,10.198019801980198,0.5185262161257173,indeterminate
C22045,PR6526,102.0,1010.0,9.901960784313726,0.508457745909684,No
C22045,PR6248,393.0,2300.0,5.852417302798982,1.1578740748438348,indeterminate
C22045,PR6388,103.0,1070.0,10.388349514563107,0.538663156557784,indeterminate
C22045,PR6594,371.0,1815.0,4.892183288409703,0.9137136721050261,indeterminate
C22045,PR6584,224.0,1395.0,6.227678571428571,0.7022757975683258,indeterminate
C22045,PR6206,100.0,1005.0,10.05,0.5059406283556757,indeterminate
C22045,PR6474,104.0,1030.0,9.903846153846153,0.5185262161257173,indeterminate
C22045,PR6331,101.0,1005.0,9.950495049504951,0.5059406283556757,indeterminate
C22045,PR6612,102.0,1025.0,10.049019607843137,0.516009098571709,indeterminate
C22045,PR6392,276.0,3505.0,12.69927536231884,1.7644994053598437,indeterminate
C22045,PR6594,129.0,1080.0,8.372093023255815,0.5436973916658007,indeterminate
C22045,PR6527,128.0,1195.0,9.3359375,0.6015910954079924,indeterminate
C22045,PR6552,1317.0,4790.0,3.6370539104024298,2.4113986167399863,indeterminate
C22045,PR6206,102.0,1030.0,10.098039215686274,0.5185262161257173,indeterminate
C22045,PR6404,103.0,1115.0,10.825242718446601,0.561317214543859,indeterminate
C21898,PR6129,101.0,1200.0,11.881188118811881,0.5581456866051648,indeterminate
C21898,PR6461,185.0,1115.0,6.027027027027027,0.518610367137299,indeterminate
C21898,PR6618,103.0,1265.0,12.281553398058252,0.5883785779629446,indeterminate
C21898,PR6482,106.0,1085.0,10.235849056603774,0.5046567249721698,indeterminate
C21898,PR6334,157.0,1350.0,8.598726114649681,0.6279138974308105,indeterminate
C21898,PR6116,103.0,1070.0,10.388349514563107,0.4976799038896053,indeterminate
C21898,PR6368,171.0,4010.0,23.450292397660817,1.8651368360722593,indeterminate
C21898,PR6474,111.0,1110.0,10.0,0.5162847601097775,indeterminate
C21898,PR6253,315.0,4155.0,13.19047619047619,1.9325794398703833,No
C21898,PR6113,136.0,5835.0,42.904411764705884,2.713983401117614,indeterminate
C21898,PR6143,115.0,1175.0,10.217391304347826,0.5465176514675573,indeterminate
C21898,PR6411,1433.0,1875.0,1.30844382414515,0.8721026353205701,indeterminate
C21898,PR6596,101.0,1005.0,9.950495049504951,0.4674470125318256,indeterminate
C21898,PR6469,133.0,1095.0,8.233082706766917,0.5093079390272129,indeterminate
C21898,PR6113,120.0,2250.0,18.75,1.046523162384684,indeterminate
C21898,PR6253,1168.0,9415.0,8.060787671232877,4.379118032823023,indeterminate
C21898,PR6253,410.0,3855.0,9.402439024390244,1.7930430182190922,indeterminate
C21898,PR6129,88.0,1065.0,12.102272727272727,0.4953542968620838,indeterminate
C21898,PR6230,160.0,2955.0,18.46875,1.3744337532652184,indeterminate
C21898,PR6334,105.0,1050.0,10.0,0.48837747577951923,indeterminate
C21898,PR6368,166.0,1495.0,9.006024096385541,0.6953565012289346,indeterminate
C21898,PR6249,102.0,1145.0,11.22549019607843,0.5325640093024281,indeterminate
C21898,PR6368,207.0,5140.0,24.830917874396135,2.3907240242921226,indeterminate
C21898,PR6253,843.0,6915.0,8.202846975088969,3.2163145190622626,indeterminate
C21898,PR6482,106.0,1090.0,10.283018867924529,0.5069823319996914,indeterminate
C21898,PR6408,100.0,1035.0,10.35,0.4814006546969547,indeterminate
C21898,PR6483,143.0,1485.0,10.384615384615385,0.6907052871738915,indeterminate
C21898,PR6411,877.0,1480.0,1.6875712656784492,0.68837968014637,indeterminate
C21898,PR6578,202.0,1235.0,6.1138613861386135,0.5744249357978155,indeterminate
C21898,PR6227,101.0,1035.0,10.247524752475247,0.4814006546969547,indeterminate
C21898,PR6632,129.0,2435.0,18.875968992248062,1.1325706224029803,indeterminate
C21898,PR6368,242.0,7940.0,32.8099173553719,3.6930639597041743,indeterminate
C21898,PR6483,587.0,4440.0,7.563884156729131,2.06513904043911,indeterminate
C21898,PR6483,121.0,1175.0,9.710743801652892,0.5465176514675573,indeterminate
C21898,PR6241,486.0,4945.0,10.174897119341564,2.3000253502187835,indeterminate
C21898,PR6368,249.0,7340.0,29.477911646586346,3.4139911164015917,indeterminate
C21898,PR6411,455.0,1110.0,2.4395604395604398,0.5162847601097775,indeterminate
C21898,PR6227,155.0,1365.0,8.806451612903226,0.634890718513375,indeterminate
C21898,PR6368,255.0,3330.0,13.058823529411764,1.5488542803293326,indeterminate
C21898,PR6241,103.0,1110.0,10.776699029126213,0.5162847601097775,indeterminate
C21898,PR6334,126.0,1200.0,9.523809523809524,0.5581456866051648,indeterminate
C21898,PR6411,988.0,1285.0,1.3006072874493928,0.5976810060730307,indeterminate
C21898,PR6253,126.0,1055.0,8.373015873015873,0.4907030828070408,indeterminate
C21898,PR6334,135.0,1235.0,9.148148148148149,0.5744249357978155,indeterminate
C21898,PR6253,123.0,1425.0,11.585365853658537,0.6627980028436332,indeterminate
C21898,PR6368,207.0,6710.0,32.41545893719807,3.12096463093388,indeterminate
C21898,PR6129,101.0,1175.0,11.633663366336634,0.5465176514675573,indeterminate
C21898,PR6331,118.0,1390.0,11.779661016949152,0.6465187536509827,indeterminate
C21898,PR6596,112.0,1005.0,8.973214285714286,0.4674470125318256,indeterminate
C21898,PR6411,486.0,2015.0,4.1460905349794235,0.9372196320911726,indeterminate
C21898,PR6482,110.0,1150.0,10.454545454545455,0.5348896163299497,indeterminate
C21898,PR6578,122.0,1095.0,8.975409836065573,0.5093079390272129,indeterminate
C21898,PR6129,103.0,1375.0,13.349514563106796,0.6395419325684181,indeterminate
C21898,PR6474,136.0,1400.0,10.294117647058824,0.6511699677060256,indeterminate
C21898,PR6253,737.0,2510.0,3.405698778833107,1.1674547278158032,indeterminate
C21898,PR6618,101.0,1105.0,10.94059405940594,0.5139591530822559,indeterminate
C21898,PR6472,200.0,1200.0,6.0,0.5581456866051648,indeterminate
C21898,PR6629,106.0,1105.0,10.424528301886792,0.5139591530822559,indeterminate
C21898,PR6253,100.0,1005.0,10.05,0.4674470125318256,indeterminate
C21898,PR6143,107.0,1085.0,10.14018691588785,0.5046567249721698,indeterminate
C21898,PR6116,103.0,1025.0,9.951456310679612,0.47674944064191166,indeterminate
C21898,PR6241,329.0,2110.0,6.413373860182371,0.9814061656140816,indeterminate
C21898,PR6404,253.0,2045.0,8.08300395256917,0.9511732742563018,indeterminate
C21898,PR6408,100.0,1015.0,10.15,0.4720982265868686,indeterminate
C21898,PR6461,133.0,1020.0,7.669172932330827,0.4744238336143901,indeterminate
C21898,PR6368,275.0,8945.0,32.527272727272724,4.160510972236,No
C21898,PR6331,132.0,1455.0,11.022727272727273,0.6767516450087624,indeterminate
C21898,PR6253,771.0,7145.0,9.267185473411155,3.3232924423282526,indeterminate
C21898,PR6113,192.0,10980.0,57.1875,5.107033032437259,indeterminate
C21898,PR6209,100.0,1020.0,10.2,0.4744238336143901,indeterminate
C21898,PR6209,100.0,1025.0,10.25,0.47674944064191166,indeterminate
C21898,PR6129,102.0,1250.0,12.254901960784315,0.5814017568803801,indeterminate
C21898,PR6461,111.0,1010.0,9.0990990990991,0.46977261955934707,indeterminate
C21898,PR6143,121.0,1230.0,10.165289256198347,0.572099328770294,indeterminate
C21898,PR6368,201.0,4995.0,24.850746268656717,2.323281420493999,indeterminate
C21898,PR6618,113.0,1610.0,14.247787610619469,0.7488454628619295,indeterminate
C21898,PR6632,130.0,1805.0,13.884615384615385,0.8395441369352689,indeterminate
C21898,PR6474,106.0,1085.0,10.235849056603774,0.5046567249721698,indeterminate
C21898,PR6230,200.0,4825.0,24.125,2.2442107815582673,indeterminate
C21898,PR6241,103.0,1075.0,10.436893203883495,0.5000055109171269,indeterminate
